Future.ID;Strategy.ID;Strategy;COMMODITY;TECHNOLOGY;EMISSION;TIMESLICE;YEAR;Conversionls;Conversionld;Conversionlh;UDCTag;DiscountRate;DiscountRateIdv;CapacityToActivityUnit;OperationalLife;TotalTechnologyModelPeriodActivityLowerLimit;TotalTechnologyModelPeriodActivityUpperLimit;ModelPeriodEmissionLimit;UDCConstant;UDCMultiplierTotalCapacity;UDCMultiplierNewCapacity;UDCMultiplierActivity;YearSplit;DaySplit;AvailabilityFactor;CapitalCost;FixedCost;ResidualCapacity;TotalAnnualMaxCapacity;TotalAnnualMaxCapacityInvestment;TotalAnnualMinCapacityInvestment;TotalTechnologyAnnualActivityLowerLimit;TotalTechnologyAnnualActivityUpperLimit;VariableCost;TechnologyActivityDecreaseByModeLimit;TechnologyActivityIncreaseByModeLimit;InputToNewCapacityRatio;InputActivityRatio;OutputActivityRatio;OperationalLifeStorage;StorageLevelStart;CapitalCostStorage;TechnologyToStorage;TechnologyFromStorage;CapacityFactor;AccumulatedAnnualDemand;SpecifiedAnnualDemand;SpecifiedDemandProfile;EmissionActivityRatio;EmissionToActivityChangeRatio;CapitalRecoveryFactor;PvAnnuity
3;0;Scenario1;;RECRP;;;0.0;0.0;0.0;0.0;0.0;0.0;0.05;1.0;1.0;0.0;999999.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
3;0;Scenario1;;DECRP;;;0.0;0.0;0.0;0.0;0.0;0.0;0.05;1.0;1.0;0.0;999999.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
3;0;Scenario1;;REPET;;;0.0;0.0;0.0;0.0;0.0;0.0;0.05;1.0;1.0;0.0;999999.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
3;0;Scenario1;;DEPET;;;0.0;0.0;0.0;0.0;0.0;0.0;0.05;1.0;1.0;0.0;999999.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
3;0;Scenario1;;REWET;;;0.0;0.0;0.0;0.0;0.0;0.0;0.05;1.0;1.0;0.0;999999.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
3;0;Scenario1;;DEWET;;;0.0;0.0;0.0;0.0;0.0;0.0;0.05;1.0;1.0;0.0;999999.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
3;0;Scenario1;;LNDPET;;;0.0;0.0;0.0;0.0;0.0;0.0;0.05;1.0;1.0;0.0;999999.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
3;0;Scenario1;;TRAEVSCHG001;;;0.0;0.0;0.0;0.0;0.0;0.0;0.05;1.0;1.0;0.0;999999.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
3;0;Scenario1;;TRAEVSCHG002;;;0.0;0.0;0.0;0.0;0.0;0.0;0.05;1.0;1.0;0.0;999999.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
3;0;Scenario1;;TRAEVSCHG003;;;0.0;0.0;0.0;0.0;0.0;0.0;0.05;1.0;1.0;0.0;999999.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
3;0;Scenario1;;INDOTHELCHTH;;;0.0;0.0;0.0;0.0;0.0;0.0;0.05;31.536;25.0;0.0;999999.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0676;14.7986
3;0;Scenario1;;INDOTHDSLHTH;;;0.0;0.0;0.0;0.0;0.0;0.0;0.05;31.536;25.0;0.0;999999.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0676;14.7986
3;0;Scenario1;;INDOTHNGSHTH;;;0.0;0.0;0.0;0.0;0.0;0.0;0.05;31.536;25.0;0.0;999999.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0676;14.7986
3;0;Scenario1;;INDOTHBIOHTH;;;0.0;0.0;0.0;0.0;0.0;0.0;0.05;31.536;25.0;0.0;999999.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0676;14.7986
3;0;Scenario1;;INDOTHCOAHTH;;;0.0;0.0;0.0;0.0;0.0;0.0;0.05;31.536;25.0;0.0;999999.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0676;14.7986
3;0;Scenario1;;INDOTHHDGHTH;;;0.0;0.0;0.0;0.0;0.0;0.0;0.05;31.536;25.0;0.0;999999.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0676;14.7986
3;0;Scenario1;;INDOTHGSLMDR;;;0.0;0.0;0.0;0.0;0.0;0.0;0.05;31.536;15.0;0.0;999999.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0918;10.8986
3;0;Scenario1;;INDOTHDSLMDR;;;0.0;0.0;0.0;0.0;0.0;0.0;0.05;31.536;20.0;0.0;999999.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0764;13.0853
3;0;Scenario1;;INDOTHELCMDR;;;0.0;0.0;0.0;0.0;0.0;0.0;0.05;31.536;25.0;0.0;999999.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0676;14.7986
3;0;Scenario1;;INDOTHPLT;;;0.0;0.0;0.0;0.0;0.0;0.0;0.05;1.0;1.0;0.0;999999.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
3;0;Scenario1;;INDMTRELCHTH;;;0.0;0.0;0.0;0.0;0.0;0.0;0.05;31.536;25.0;0.0;999999.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0676;14.7986
3;0;Scenario1;;INDMTRDSLHTH;;;0.0;0.0;0.0;0.0;0.0;0.0;0.05;31.536;25.0;0.0;999999.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0676;14.7986
3;0;Scenario1;;INDMTRNGSHTH;;;0.0;0.0;0.0;0.0;0.0;0.0;0.05;31.536;25.0;0.0;999999.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0676;14.7986
3;0;Scenario1;;INDMTRBIOHTH;;;0.0;0.0;0.0;0.0;0.0;0.0;0.05;31.536;25.0;0.0;999999.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0676;14.7986
3;0;Scenario1;;INDMTRCOAHTH;;;0.0;0.0;0.0;0.0;0.0;0.0;0.05;31.536;25.0;0.0;999999.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0676;14.7986
3;0;Scenario1;;INDMTRHDGHTH;;;0.0;0.0;0.0;0.0;0.0;0.0;0.05;31.536;25.0;0.0;999999.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0676;14.7986
3;0;Scenario1;;INDMTRGSLMDR;;;0.0;0.0;0.0;0.0;0.0;0.0;0.05;31.536;15.0;0.0;999999.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0918;10.8986
3;0;Scenario1;;INDMTRDSLMDR;;;0.0;0.0;0.0;0.0;0.0;0.0;0.05;31.536;20.0;0.0;999999.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0764;13.0853
3;0;Scenario1;;INDMTRELCMDR;;;0.0;0.0;0.0;0.0;0.0;0.0;0.05;31.536;25.0;0.0;999999.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0676;14.7986
3;0;Scenario1;;INDMTRPLT;;;0.0;0.0;0.0;0.0;0.0;0.0;0.05;1.0;25.0;0.0;999999.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0676;14.7986
3;0;Scenario1;;INDCHMPLT;;;0.0;0.0;0.0;0.0;0.0;0.0;0.05;1.0;25.0;0.0;999999.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0676;14.7986
3;0;Scenario1;;INDCHMELCHTH;;;0.0;0.0;0.0;0.0;0.0;0.0;0.05;31.536;25.0;0.0;999999.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0676;14.7986
3;0;Scenario1;;INDCHMKERHTH;;;0.0;0.0;0.0;0.0;0.0;0.0;0.05;31.536;25.0;0.0;999999.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0676;14.7986
3;0;Scenario1;;INDCHMNGSHTH;;;0.0;0.0;0.0;0.0;0.0;0.0;0.05;31.536;25.0;0.0;999999.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0676;14.7986
3;0;Scenario1;;INDCHMBIOHTH;;;0.0;0.0;0.0;0.0;0.0;0.0;0.05;31.536;25.0;0.0;999999.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0676;14.7986
3;0;Scenario1;;INDCHMCOAHTH;;;0.0;0.0;0.0;0.0;0.0;0.0;0.05;31.536;25.0;0.0;999999.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0676;14.7986
3;0;Scenario1;;INDCHMHDGHTH;;;0.0;0.0;0.0;0.0;0.0;0.0;0.05;31.536;25.0;0.0;999999.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0676;14.7986
3;0;Scenario1;;INDFBTELCHTH;;;0.0;0.0;0.0;0.0;0.0;0.0;0.05;31.536;25.0;0.0;999999.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0676;14.7986
3;0;Scenario1;;INDFBTPLT;;;0.0;0.0;0.0;0.0;0.0;0.0;0.05;1.0;25.0;0.0;999999.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0676;14.7986
3;0;Scenario1;;INDFBTHFOHTH;;;0.0;0.0;0.0;0.0;0.0;0.0;0.05;31.536;25.0;0.0;999999.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0676;14.7986
3;0;Scenario1;;INDFBTNGSHTH;;;0.0;0.0;0.0;0.0;0.0;0.0;0.05;31.536;25.0;0.0;999999.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0676;14.7986
3;0;Scenario1;;INDFBTBIOHTH;;;0.0;0.0;0.0;0.0;0.0;0.0;0.05;31.536;25.0;0.0;999999.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0676;14.7986
3;0;Scenario1;;INDFBTCOAHTH;;;0.0;0.0;0.0;0.0;0.0;0.0;0.05;31.536;25.0;0.0;999999.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0676;14.7986
3;0;Scenario1;;INDFBTHDGHTH;;;0.0;0.0;0.0;0.0;0.0;0.0;0.05;31.536;25.0;0.0;999999.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0676;14.7986
3;0;Scenario1;;DEMINDHDG;;;0.0;0.0;0.0;0.0;0.0;0.0;0.05;31.536;1.0;0.0;999999.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
3;0;Scenario1;;INDIRSPLT;;;0.0;0.0;0.0;0.0;0.0;0.0;0.05;1.0;25.0;0.0;999999.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0676;14.7986
