Future.ID,Strategy.ID,Strategy,REGION,TECHNOLOGY,COMMODITY,EMISSION,MODE_OF_OPERATION,YEAR,TIMESLICE,SEASON,DAYTYPE,DAILYTIMEBRACKET,STORAGE,STORAGEINTRADAY,STORAGEINTRAYEAR,UDC,Conversionls,Conversionld,Conversionlh,UDCTag,DiscountRate,DiscountRateIdv,CapacityToActivityUnit,OperationalLife,TotalTechnologyModelPeriodActivityLowerLimit,TotalTechnologyModelPeriodActivityUpperLimit,ModelPeriodEmissionLimit,UDCConstant,UDCMultiplierTotalCapacity,UDCMultiplierNewCapacity,UDCMultiplierActivity,YearSplit,DaySplit,AvailabilityFactor,CapitalCost,FixedCost,ResidualCapacity,TotalAnnualMaxCapacity,TotalAnnualMaxCapacityInvestment,TotalAnnualMinCapacityInvestment,TotalTechnologyAnnualActivityLowerLimit,TotalTechnologyAnnualActivityUpperLimit,VariableCost,TechnologyActivityDecreaseByModeLimit,TechnologyActivityIncreaseByModeLimit,InputToNewCapacityRatio,InputActivityRatio,OutputActivityRatio,OperationalLifeStorage,StorageLevelStart,CapitalCostStorage,TechnologyToStorage,TechnologyFromStorage,CapacityFactor,AccumulatedAnnualDemand,SpecifiedAnnualDemand,SpecifiedDemandProfile,EmissionActivityRatio,EmissionToActivityChangeRatio,CapitalRecoveryFactor,PvAnnuity
0,0,Scenario1,RE1,TRADSLHTRNEW,,,,2045,,,,,,,,,,,,,,,,,,,,,,,,,,,162000,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,TRADSLHTRNEW,,,,2046,,,,,,,,,,,,,,,,,,,,,,,,,,,162000,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,TRADSLHTRNEW,,,,2047,,,,,,,,,,,,,,,,,,,,,,,,,,,162000,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,TRADSLHTRNEW,,,,2048,,,,,,,,,,,,,,,,,,,,,,,,,,,162000,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,TRADSLHTRNEW,,,,2049,,,,,,,,,,,,,,,,,,,,,,,,,,,162000,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,TRADSLHTRNEW,,,,2050,,,,,,,,,,,,,,,,,,,,,,,,,,,162000,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,TRAELCHTRNEW,,,,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,270000,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,TRAELCHTRNEW,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,270000,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,TRAELCHTRNEW,,,,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,270000,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,TRAELCHTRNEW,,,,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,270000,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,TRAELCHTRNEW,,,,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,270000,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,TRAELCHTRNEW,,,,2026,,,,,,,,,,,,,,,,,,,,,,,,,,,270000,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,TRAELCHTRNEW,,,,2027,,,,,,,,,,,,,,,,,,,,,,,,,,,270000,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,TRAELCHTRNEW,,,,2028,,,,,,,,,,,,,,,,,,,,,,,,,,,270000,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,TRAELCHTRNEW,,,,2029,,,,,,,,,,,,,,,,,,,,,,,,,,,270000,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,TRAELCHTRNEW,,,,2030,,,,,,,,,,,,,,,,,,,,,,,,,,,270000,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,TRAELCHTRNEW,,,,2031,,,,,,,,,,,,,,,,,,,,,,,,,,,270000,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,TRAELCHTRNEW,,,,2032,,,,,,,,,,,,,,,,,,,,,,,,,,,270000,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,TRAELCHTRNEW,,,,2033,,,,,,,,,,,,,,,,,,,,,,,,,,,270000,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,TRAELCHTRNEW,,,,2034,,,,,,,,,,,,,,,,,,,,,,,,,,,270000,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,TRAELCHTRNEW,,,,2035,,,,,,,,,,,,,,,,,,,,,,,,,,,270000,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,TRAELCHTRNEW,,,,2036,,,,,,,,,,,,,,,,,,,,,,,,,,,270000,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,TRAELCHTRNEW,,,,2037,,,,,,,,,,,,,,,,,,,,,,,,,,,270000,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,TRAELCHTRNEW,,,,2038,,,,,,,,,,,,,,,,,,,,,,,,,,,270000,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,TRAELCHTRNEW,,,,2039,,,,,,,,,,,,,,,,,,,,,,,,,,,270000,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,TRAELCHTRNEW,,,,2040,,,,,,,,,,,,,,,,,,,,,,,,,,,270000,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,TRAELCHTRNEW,,,,2041,,,,,,,,,,,,,,,,,,,,,,,,,,,270000,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,TRAELCHTRNEW,,,,2042,,,,,,,,,,,,,,,,,,,,,,,,,,,270000,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,TRAELCHTRNEW,,,,2043,,,,,,,,,,,,,,,,,,,,,,,,,,,270000,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,TRAELCHTRNEW,,,,2044,,,,,,,,,,,,,,,,,,,,,,,,,,,270000,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,TRAELCHTRNEW,,,,2045,,,,,,,,,,,,,,,,,,,,,,,,,,,270000,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,TRAELCHTRNEW,,,,2046,,,,,,,,,,,,,,,,,,,,,,,,,,,270000,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,TRAELCHTRNEW,,,,2047,,,,,,,,,,,,,,,,,,,,,,,,,,,270000,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,TRAELCHTRNEW,,,,2048,,,,,,,,,,,,,,,,,,,,,,,,,,,270000,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,TRAELCHTRNEW,,,,2049,,,,,,,,,,,,,,,,,,,,,,,,,,,270000,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,TRAELCHTRNEW,,,,2050,,,,,,,,,,,,,,,,,,,,,,,,,,,270000,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,DEMAGRELC,,,,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,2977,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,DEMAGRELC,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,2977,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,DEMAGRELC,,,,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,2977,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,DEMAGRELC,,,,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,2977,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,DEMAGRELC,,,,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,2977,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,DEMAGRELC,,,,2026,,,,,,,,,,,,,,,,,,,,,,,,,,,2977,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,DEMAGRELC,,,,2027,,,,,,,,,,,,,,,,,,,,,,,,,,,2977,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,DEMAGRELC,,,,2028,,,,,,,,,,,,,,,,,,,,,,,,,,,2977,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,DEMAGRELC,,,,2029,,,,,,,,,,,,,,,,,,,,,,,,,,,2977,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,DEMAGRELC,,,,2030,,,,,,,,,,,,,,,,,,,,,,,,,,,2977,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,DEMAGRELC,,,,2031,,,,,,,,,,,,,,,,,,,,,,,,,,,2977,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,DEMAGRELC,,,,2032,,,,,,,,,,,,,,,,,,,,,,,,,,,2977,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,DEMAGRELC,,,,2033,,,,,,,,,,,,,,,,,,,,,,,,,,,2977,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,DEMAGRELC,,,,2034,,,,,,,,,,,,,,,,,,,,,,,,,,,2977,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,DEMAGRELC,,,,2035,,,,,,,,,,,,,,,,,,,,,,,,,,,2977,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,DEMAGRELC,,,,2036,,,,,,,,,,,,,,,,,,,,,,,,,,,2977,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,DEMAGRELC,,,,2037,,,,,,,,,,,,,,,,,,,,,,,,,,,2977,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,DEMAGRELC,,,,2038,,,,,,,,,,,,,,,,,,,,,,,,,,,2977,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,DEMAGRELC,,,,2039,,,,,,,,,,,,,,,,,,,,,,,,,,,2977,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,DEMAGRELC,,,,2040,,,,,,,,,,,,,,,,,,,,,,,,,,,2977,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,DEMAGRELC,,,,2041,,,,,,,,,,,,,,,,,,,,,,,,,,,2977,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,DEMAGRELC,,,,2042,,,,,,,,,,,,,,,,,,,,,,,,,,,2977,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,DEMAGRELC,,,,2043,,,,,,,,,,,,,,,,,,,,,,,,,,,2977,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,DEMAGRELC,,,,2044,,,,,,,,,,,,,,,,,,,,,,,,,,,2977,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,DEMAGRELC,,,,2045,,,,,,,,,,,,,,,,,,,,,,,,,,,2977,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,DEMAGRELC,,,,2046,,,,,,,,,,,,,,,,,,,,,,,,,,,2977,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,DEMAGRELC,,,,2047,,,,,,,,,,,,,,,,,,,,,,,,,,,2977,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,DEMAGRELC,,,,2048,,,,,,,,,,,,,,,,,,,,,,,,,,,2977,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,DEMAGRELC,,,,2049,,,,,,,,,,,,,,,,,,,,,,,,,,,2977,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,DEMAGRELC,,,,2050,,,,,,,,,,,,,,,,,,,,,,,,,,,2977,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHELCHTH,,,,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHELCHTH,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHELCHTH,,,,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHELCHTH,,,,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHELCHTH,,,,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHELCHTH,,,,2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHELCHTH,,,,2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHELCHTH,,,,2028,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHELCHTH,,,,2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHELCHTH,,,,2030,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHELCHTH,,,,2031,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHELCHTH,,,,2032,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHELCHTH,,,,2033,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHELCHTH,,,,2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHELCHTH,,,,2035,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHELCHTH,,,,2036,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHELCHTH,,,,2037,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHELCHTH,,,,2038,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHELCHTH,,,,2039,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHELCHTH,,,,2040,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHELCHTH,,,,2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHELCHTH,,,,2042,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHELCHTH,,,,2043,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHELCHTH,,,,2044,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHELCHTH,,,,2045,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHELCHTH,,,,2046,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHELCHTH,,,,2047,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHELCHTH,,,,2048,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHELCHTH,,,,2049,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHELCHTH,,,,2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHDSLHTH,,,,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.65,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHDSLHTH,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.65,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHDSLHTH,,,,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.65,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHDSLHTH,,,,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.65,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHDSLHTH,,,,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.65,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHDSLHTH,,,,2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.65,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHDSLHTH,,,,2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.65,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHDSLHTH,,,,2028,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.65,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHDSLHTH,,,,2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.65,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHDSLHTH,,,,2030,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.65,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHDSLHTH,,,,2031,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.65,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHDSLHTH,,,,2032,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.65,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHDSLHTH,,,,2033,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.65,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHDSLHTH,,,,2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.65,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHDSLHTH,,,,2035,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.65,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHDSLHTH,,,,2036,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.65,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHDSLHTH,,,,2037,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.65,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHDSLHTH,,,,2038,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.65,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHDSLHTH,,,,2039,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.65,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHDSLHTH,,,,2040,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.65,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHDSLHTH,,,,2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.65,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHDSLHTH,,,,2042,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.65,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHDSLHTH,,,,2043,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.65,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHDSLHTH,,,,2044,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.65,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHDSLHTH,,,,2045,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.65,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHDSLHTH,,,,2046,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.65,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHDSLHTH,,,,2047,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.65,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHDSLHTH,,,,2048,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.65,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHDSLHTH,,,,2049,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.65,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHDSLHTH,,,,2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.65,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHNGSHTH,,,,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.48,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHNGSHTH,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.48,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHNGSHTH,,,,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.48,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHNGSHTH,,,,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.48,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHNGSHTH,,,,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.48,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHNGSHTH,,,,2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.48,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHNGSHTH,,,,2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.48,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHNGSHTH,,,,2028,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.48,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHNGSHTH,,,,2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.48,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHNGSHTH,,,,2030,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.48,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHNGSHTH,,,,2031,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.48,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHNGSHTH,,,,2032,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.48,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHNGSHTH,,,,2033,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.48,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHNGSHTH,,,,2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.48,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHNGSHTH,,,,2035,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.48,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHNGSHTH,,,,2036,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.48,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHNGSHTH,,,,2037,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.48,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHNGSHTH,,,,2038,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.48,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHNGSHTH,,,,2039,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.48,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHNGSHTH,,,,2040,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.48,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHNGSHTH,,,,2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.48,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHNGSHTH,,,,2042,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.48,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHNGSHTH,,,,2043,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.48,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHNGSHTH,,,,2044,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.48,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHNGSHTH,,,,2045,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.48,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHNGSHTH,,,,2046,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.48,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHNGSHTH,,,,2047,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.48,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,INDOTHNGSHTH,,,,2048,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.48,,,,,,,,,,,,,,,,,,,,,,,,,
